Date,Open,Close,Month Number,Weekly Mentions,Volume,PB,PS,MOA,price change,ShiftedPB,ShiftedPS
9/7/2018,62.75,65.23,9,0,7759832.0,32.675,12.614,1.63,0.037012881134844335,32.675,12.614
9/6/2018,61.33,63.6,9,0,5510603.0,31.859,12.299000000000001,2.25,-0.02711703139866795,31.859,12.299000000000001
9/5/2018,63.06,61.35,9,0,7545589.0,30.732,11.864,-1.85,0.04393789230260991,30.732,11.864
9/4/2018,60.54,63.2,9,0,8341540.0,31.658,12.220999999999998,1.855,-0.014576776544641304,31.658,12.220999999999998
8/31/2018,60.37,59.49,8,28,4753809.0,29.8,11.504000000000001,-1.19,0.018804566823371345,29.8,11.504000000000001
8/30/2018,59.56,60.68,8,28,6768059.0,30.396,11.734000000000002,0.76,0.014046369944152957,30.396,11.734000000000002
8/29/2018,59.09,59.92,8,28,16081212.0,30.015,11.587,-3.07,-0.017469973483075923,30.015,11.587
8/28/2018,64.11,62.99,8,28,6333641.0,31.553,12.181,-1.11,0.0015624999999999112,31.553,12.181
8/27/2018,64.0,64.1,8,28,9602865.0,32.109,12.395999999999999,0.84,0.043033800494641374,32.109,12.395999999999999
8/24/2018,60.65,63.26,8,0,9610001.0,31.689,12.232999999999999,3.17,0.0004995004995005184,31.689,12.232999999999999
8/23/2018,60.06,60.09,8,0,10870940.0,30.101,11.62,0.4,0.023491083676268818,30.101,11.62
8/22/2018,58.32,59.69,8,0,9049827.0,29.9,11.543,0.94,0.0253054101221641,29.9,11.543
8/21/2018,57.3,58.75,8,0,11242273.0,29.429000000000002,11.360999999999999,1.72,0.021493820526598654,29.429000000000002,11.360999999999999
8/20/2018,55.83,57.03,8,0,7103735.0,28.568,11.027999999999999,0.96,-0.016315789473684207,28.568,11.027999999999999
8/17/2018,57.0,56.07,8,0,5317273.0,28.087,10.843,-0.98,0.0282984859408796,28.087,10.843
8/16/2018,55.48,57.05,8,0,10184490.0,28.578000000000003,11.032,2.54,-0.014642082429501126,28.578000000000003,11.032
8/15/2018,55.32,54.51,8,0,7859559.0,27.305,10.540999999999999,-1.28,0.0,27.305,10.540999999999999
8/14/2018,55.79,55.79,8,0,11713240.0,27.947,10.789000000000001,0.41,-0.04550155118924509,27.947,10.789000000000001
8/13/2018,58.02,55.38,8,0,15178059.0,27.741,10.709000000000001,-2.67,0.03071732954545449,27.741,10.709000000000001
8/10/2018,56.32,58.05,8,54,22385630.0,29.079,11.225999999999999,0.73,0.08560606060606067,29.079,11.225999999999999
8/9/2018,52.8,57.32,8,54,39487432.0,28.713,11.084000000000001,10.07,-0.005053695514845272,28.713,11.084000000000001
8/8/2018,47.49,47.25,8,54,13054991.0,23.669,9.137,-0.17,-0.022268041237113366,23.669,9.137
8/7/2018,48.5,47.42,8,54,3941825.0,23.754,9.17,-0.43,0.019386450788240386,23.754,9.17
8/6/2018,46.94,47.85,8,54,4330653.0,23.969,9.253,1.38,-0.001504082509669108,23.969,9.253
8/3/2018,46.54,46.47,8,0,2989237.0,23.278000000000002,8.986,0.01,0.030155210643015507,23.278000000000002,8.986
8/2/2018,45.1,46.46,8,0,2399655.0,23.273000000000003,8.984,0.81,0.0037379067722076017,23.273000000000003,8.984
8/1/2018,45.48,45.65,8,0,2441139.0,22.866999999999997,8.828,0.23,0.02320342419463846,22.866999999999997,8.828
7/31/2018,44.39,45.42,7,0,4753173.0,22.752,8.783,1.11,-0.06715789473684206,22.752,8.783
7/30/2018,47.5,44.31,7,0,6466041.0,22.195999999999998,8.568999999999999,-3.23,-0.027613008795254683,22.195999999999998,8.568999999999999
7/27/2018,48.89,47.54,7,0,3229792.0,23.814,9.193,-1.1,0.013122266194542858,23.814,9.193
7/26/2018,48.01,48.64,7,0,3075448.0,24.365,9.406,-0.07,0.03594215227562734,24.365,9.406
7/25/2018,47.02,48.71,7,0,5351565.0,24.4,9.419,1.8,-0.06217512994802092,24.4,9.419
7/24/2018,50.02,46.91,7,0,11126882.0,23.498,9.071,-2.83,-0.029652750682793525,23.498,9.071
7/23/2018,51.26,49.74,7,0,7900448.0,24.916,9.619,-0.03,-0.000602409638554097,24.916,9.619
7/20/2018,49.8,49.77,7,42,4561611.0,24.930999999999997,9.624,-0.02,0.005858585858585842,24.930999999999997,9.624
7/19/2018,49.5,49.79,7,42,4174765.0,24.941,9.628,0.29,-0.03187952278505774,24.941,9.628
7/18/2018,51.13,49.5,7,42,7600440.0,24.796,9.572000000000001,-1.89,0.08877118644067791,24.796,9.572000000000001
7/17/2018,47.2,51.39,7,42,9910670.0,25.743000000000002,9.937999999999999,3.13,-0.005153576582148011,25.743000000000002,9.937999999999999
7/16/2018,48.51,48.26,7,42,5685442.0,24.175,9.332,-0.5,0.013089549137751826,24.175,9.332
7/13/2018,48.13,48.76,7,0,7995544.0,24.425,9.429,0.45,0.04499242915855517,24.425,9.429
7/12/2018,46.23,48.31,7,0,6107598.0,24.2,9.342,2.4,0.009454705364995597,24.2,9.342
7/11/2018,45.48,45.91,7,0,3825326.0,22.997,8.878,-0.08,-0.008836206896551652,22.997,8.878
7/10/2018,46.4,45.99,7,0,4687633.0,23.038,8.892999999999999,-0.34,-0.01697432633142381,23.038,8.892999999999999
7/9/2018,47.13,46.33,7,0,6654344.0,23.208000000000002,8.959,-0.37,0.03777777777777784,23.208000000000002,8.959
7/6/2018,45.0,46.7,7,0,6260217.0,23.393,9.031,1.29,-0.006997594576864209,23.393,9.031
7/5/2018,45.73,45.41,7,0,7551759.0,22.747,8.781,-0.065,0.00485436893203881,22.747,8.781
7/3/2018,45.32,45.54,7,0,12093347.0,22.811999999999998,8.806000000000001,2.25,0.03713464302827017,22.811999999999998,8.806000000000001
7/2/2018,41.74,43.29,7,0,3869249.0,21.685,8.371,0.67,0.017183770883054866,21.685,8.371
6/29/2018,41.9,42.62,6,0,3748474.0,22.378,8.242,1.0,0.011175898931000993,22.378,8.242
6/28/2018,41.16,41.62,6,0,6351860.0,21.853,8.048,0.2,-0.07171671896010748,21.853,8.048
6/27/2018,44.62,41.42,6,0,7715205.0,21.748,8.01,-2.57,0.04291133238501665,21.748,8.01
6/26/2018,42.18,43.99,6,0,5184763.0,23.096999999999998,8.507,1.98,-0.04825555052106938,23.096999999999998,8.507
6/25/2018,44.14,42.01,6,0,7337617.0,22.058000000000003,8.124,-2.7,-0.025925925925925877,22.058000000000003,8.124
6/22/2018,45.9,44.71,6,0,10590919.0,23.475,8.646,-0.66,-0.038771186440678077,23.475,8.646
6/21/2018,47.2,45.37,6,0,9306088.0,23.822,8.774,-1.38,0.018296667392724973,23.822,8.774
6/20/2018,45.91,46.75,6,0,8876479.0,24.546999999999997,9.04,1.48,0.021896162528216842,24.546999999999997,9.04
6/19/2018,44.3,45.27,6,0,8568991.0,23.77,8.754,0.34,0.04488372093023255,23.77,8.754
6/18/2018,43.0,44.93,6,0,9400398.0,23.590999999999998,8.687999999999999,1.63,-0.015685383041600474,23.590999999999998,8.687999999999999
6/15/2018,43.99,43.3,6,39,10678610.0,22.735,8.373,-1.72,0.020398912058023702,22.735,8.373
6/14/2018,44.12,45.02,6,39,17120432.0,23.638,8.706,1.59,0.041986564299424184,23.638,8.706
6/13/2018,41.68,43.43,6,39,15160750.0,22.803,8.398,1.97,-0.008608321377331406,22.803,8.398
6/12/2018,41.82,41.46,6,39,7289539.0,21.769000000000002,8.017000000000001,0.0,0.045385779122541714,21.769000000000002,8.017000000000001
6/11/2018,39.66,41.46,6,39,12357835.0,21.769000000000002,8.017000000000001,2.22,0.0051229508196722045,21.769000000000002,8.017000000000001
6/8/2018,39.04,39.24,6,0,4448194.0,20.603,7.587999999999999,-0.33,0.016178736517719634,20.603,7.587999999999999
6/7/2018,38.94,39.57,6,0,6494310.0,20.776999999999997,7.652,0.12,-0.013749999999999929,20.776999999999997,7.652
6/6/2018,40.0,39.45,6,0,8130791.0,20.714000000000002,7.629,-0.81,0.05863791743360496,20.714000000000002,7.629
6/5/2018,38.03,40.26,6,0,10949206.0,21.139,7.785,2.23,0.017661225582017763,21.139,7.785
6/4/2018,37.37,38.03,6,0,5655570.0,19.968,7.354,0.96,-0.012782956058588466,19.968,7.354
6/1/2018,37.55,37.07,6,0,6991263.0,19.464000000000002,7.169,-0.39,-0.01937172774869115,19.464000000000002,7.169
5/31/2018,38.2,37.46,5,0,4160117.0,19.669,7.244,-0.99,-0.012076053442959887,19.669,7.244
5/30/2018,38.92,38.45,5,0,7371784.0,20.189,7.435,-0.15,-0.013040143185885911,20.189,7.435
5/29/2018,39.11,38.6,5,0,13802296.0,20.267,7.4639999999999995,0.03,0.0687742651136993,20.267,7.4639999999999995
5/25/2018,36.06,38.54,5,26,21203420.0,20.236,7.452999999999999,2.55,0.03957250144425201,20.236,7.452999999999999
5/24/2018,34.62,35.99,5,26,5706642.0,18.897000000000002,6.96,1.44,0.024310702638600662,18.897000000000002,6.96
5/23/2018,33.73,34.55,5,26,2368455.0,18.141,6.681,0.51,-0.029923055001425027,18.141,6.681
5/22/2018,35.09,34.04,5,26,3353656.0,17.873,6.582999999999999,-0.7,-0.04560439560439551,17.873,6.582999999999999
5/21/2018,36.4,34.74,5,26,4808681.0,18.241,6.718,-0.66,0.011428571428571389,18.241,6.718
5/18/2018,35.0,35.4,5,25,6855008.0,18.587,6.846,1.14,0.006167400881057294,18.587,6.846
5/17/2018,34.05,34.26,5,25,2639807.0,17.989,6.625,-0.18,0.012941176470588168,17.989,6.625
5/16/2018,34.0,34.44,5,25,2364831.0,18.083,6.66,0.36,-0.026285714285714336,18.083,6.66
5/15/2018,35.0,34.08,5,25,4964961.0,17.894000000000002,6.59,-1.22,-0.0045121263395376116,17.894000000000002,6.59
5/14/2018,35.46,35.3,5,25,5932360.0,18.535,6.8260000000000005,0.16,0.04087677725118491,18.535,6.8260000000000005
5/11/2018,33.76,35.14,5,27,12678153.0,18.451,6.795,-0.32,-0.07415143603133151,18.451,6.795
5/10/2018,38.3,35.46,5,27,30801964.0,18.619,6.857,-0.62,0.04944735311227445,18.619,6.857
5/9/2018,34.38,36.08,5,27,21384696.0,18.944000000000003,6.977,2.96,-0.020987289388117083,18.944000000000003,6.977
5/8/2018,33.83,33.12,5,27,5501023.0,17.39,6.405,-0.05,0.03818466353677629,17.39,6.405
5/7/2018,31.95,33.17,5,27,6006650.0,17.416,6.414,1.62,0.014469453376205765,17.416,6.414
5/4/2018,31.1,31.55,5,0,5104481.0,16.566,6.101,0.53,-0.060569351907934686,16.566,6.101
5/3/2018,33.02,31.02,5,0,5824355.0,16.287,5.999,-2.34,0.01738334858188473,16.287,5.999
5/2/2018,32.79,33.36,5,0,2645934.0,17.516,6.4510000000000005,0.39,0.0182211241507102,17.516,6.4510000000000005
5/1/2018,32.38,32.97,5,0,2133090.0,17.311,6.376,0.43,-0.006715506715506681,17.311,6.376
4/30/2018,32.76,32.54,4,0,1640778.0,17.085,6.292999999999999,-0.16,-0.007587253414264036,17.085,6.292999999999999
4/27/2018,32.95,32.7,4,0,1211023.0,17.169,6.3229999999999995,-0.21,0.024595267745952654,17.169,6.3229999999999995
4/26/2018,32.12,32.91,4,0,2175239.0,17.28,6.364,1.03,-0.016352977476087556,17.28,6.364
4/25/2018,32.41,31.88,4,0,1668360.0,16.739,6.165,-0.52,-0.0018484288354899037,16.739,6.165
4/24/2018,32.46,32.4,4,0,2892759.0,17.012,6.265,0.13,-0.007992622194896958,17.012,6.265
4/23/2018,32.53,32.27,4,0,2114107.0,16.944000000000003,6.24,-0.3,-0.001226617601962562,16.944000000000003,6.24
4/20/2018,32.61,32.57,4,0,5022151.0,17.101,6.297999999999999,-0.13,0.014267990074441713,17.101,6.297999999999999
4/19/2018,32.24,32.7,4,0,7067871.0,17.169,6.3229999999999995,0.98,-0.08164447017950204,17.169,6.3229999999999995
4/18/2018,34.54,31.72,4,0,15597778.0,16.655,6.1339999999999995,-4.26,0.017821782178217692,16.655,6.1339999999999995
4/17/2018,35.35,35.98,4,0,13923158.0,18.892,6.957999999999999,2.96,0.004257907542579093,18.892,6.957999999999999
4/16/2018,32.88,33.02,4,0,2325614.0,17.338,6.385,0.33,-0.03654582964927799,17.338,6.385
4/13/2018,33.93,32.69,4,0,1926837.0,17.164,6.322,-1.0,0.04627329192546568,17.164,6.322
4/12/2018,32.2,33.69,4,0,2354044.0,17.689,6.515,1.68,0.002819548872180335,17.689,6.515
4/11/2018,31.92,32.01,4,0,1673911.0,16.807000000000002,6.19,-0.26,-0.03238380809595197,16.807000000000002,6.19
4/10/2018,33.35,32.27,4,0,3197347.0,16.944000000000003,6.24,-0.34,0.041187739463601505,16.944000000000003,6.24
4/9/2018,31.32,32.61,4,0,2090847.0,17.122,6.306,1.25,0.009658725048293649,17.122,6.306
4/6/2018,31.06,31.36,4,25,1364921.0,16.465999999999998,6.064,-0.4,-0.03082087274946602,16.465999999999998,6.064
4/5/2018,32.77,31.76,4,25,3095553.0,16.676,6.142,-0.51,0.11160868067516369,16.676,6.142
4/4/2018,29.03,32.27,4,25,3211625.0,16.944000000000003,6.24,1.98,-0.02195673232160154,16.944000000000003,6.24
4/3/2018,30.97,30.29,4,25,4481721.0,15.904000000000002,5.857,-0.04,-0.007850834151128623,15.904000000000002,5.857
4/2/2018,30.57,30.33,4,25,3253472.0,15.925,5.865,-0.385,-0.007657945118059937,15.925,5.865
3/29/2018,31.34,31.1,3,0,6457873.0,20.250999999999998,6.013999999999999,-0.2,-0.05380894800483669,20.250999999999998,6.013999999999999
3/28/2018,33.08,31.3,3,0,5184730.0,20.381,6.053,-1.7,-0.016393442622950737,20.381,6.053
3/27/2018,33.55,33.0,3,0,9532729.0,21.488000000000003,6.381,-1.59,0.05296803652968042,21.488000000000003,6.381
3/26/2018,32.85,34.59,3,0,5476389.0,22.523000000000003,6.689,2.53,-0.02612393681652489,22.523000000000003,6.689
3/23/2018,32.92,32.06,3,0,3171492.0,20.875999999999998,6.2,-1.45,-0.0008944543828265098,20.875999999999998,6.2
3/22/2018,33.54,33.51,3,0,2607673.0,21.82,6.48,-0.74,-0.007246376811594203,21.82,6.48
3/21/2018,34.5,34.25,3,0,1748759.0,22.302,6.622999999999999,-0.48,-0.018094430308170782,22.302,6.622999999999999
3/20/2018,35.37,34.73,3,0,3663666.0,22.615,6.716,0.88,-0.044864559819412994,22.615,6.716
3/19/2018,35.44,33.85,3,0,3583076.0,22.041999999999998,6.546,-2.01,-0.003888888888888905,22.041999999999998,6.546
3/16/2018,36.0,35.86,3,0,1900717.0,23.35,6.935,-0.41,-0.014669926650366724,23.35,6.935
3/15/2018,36.81,36.27,3,0,2982607.0,23.616999999999997,7.013999999999999,-0.66,-0.007258064516129116,23.616999999999997,7.013999999999999
3/14/2018,37.2,36.93,3,0,2167140.0,24.046999999999997,7.141,-0.44,-0.007963897000265577,24.046999999999997,7.141
3/13/2018,37.67,37.37,3,0,3752647.0,24.334,7.227,-0.5,-0.013802083333333364,24.334,7.227
3/12/2018,38.4,37.87,3,0,3154539.0,24.659000000000002,7.3229999999999995,-0.63,-0.007731958762886525,24.659000000000002,7.3229999999999995
3/9/2018,38.8,38.5,3,0,1891854.0,25.069000000000003,7.445,-0.19,-0.013010204081632783,25.069000000000003,7.445
3/8/2018,39.2,38.69,3,0,1868880.0,25.193,7.482,-0.2,0.029925847457627188,25.193,7.482
3/7/2018,37.76,38.89,3,0,2092186.0,25.323,7.52,0.31,-0.030653266331658265,25.323,7.52
3/6/2018,39.8,38.58,3,0,2702716.0,25.122,7.461,-0.42,0.03723404255319145,25.122,7.461
3/5/2018,37.6,39.0,3,0,3303154.0,25.395,7.542000000000001,1.43,-0.01416950931514036,25.395,7.542000000000001
3/2/2018,38.11,37.57,3,27,3630697.0,24.464000000000002,7.265,-1.15,-0.037055458841084354,24.464000000000002,7.265
3/1/2018,40.21,38.72,3,27,4438023.0,25.213,7.4879999999999995,-2.05,-0.00802919708029193,25.213,7.4879999999999995
2/28/2018,41.1,40.77,2,27,2159617.0,26.548000000000002,7.8839999999999995,-0.14,0.015136476426798995,26.548000000000002,7.8839999999999995
2/27/2018,40.3,40.91,2,27,3080949.0,26.639,7.9110000000000005,0.47,-0.032998565279770506,26.639,7.9110000000000005
2/26/2018,41.82,40.44,2,27,5135042.0,26.333000000000002,7.82,-1.08,-0.03261882572227397,26.333000000000002,7.82
2/23/2018,42.92,41.52,2,64,6155164.0,27.035999999999998,8.029,-0.53,0.041099282000495084,27.035999999999998,8.029
2/22/2018,40.39,42.05,2,64,24022572.0,27.381,8.132,-9.05,-0.017874303286565436,27.381,8.132
2/21/2018,52.03,51.1,2,64,12715582.0,33.274,9.882,-0.08,0.014469772051536111,33.274,9.882
2/20/2018,50.45,51.18,2,64,7554968.0,33.326,9.897,1.525,0.0554824561403509,33.326,9.897
2/16/2018,45.6,48.13,2,24,6183410.0,31.34,9.307,2.49,-0.0034934497816593146,31.34,9.307
2/15/2018,45.8,45.64,2,24,2061708.0,29.719,8.826,0.79,0.04423748544819554,29.719,8.826
2/14/2018,42.95,44.85,2,24,3434127.0,29.204,8.673,1.83,0.01894836570345818,29.204,8.673
2/13/2018,42.22,43.02,2,24,1278119.0,28.013,8.318999999999999,-0.21,-0.007575757575757699,28.013,8.318999999999999
2/12/2018,43.56,43.23,2,24,1967379.0,28.149,8.36,0.77,-0.05644444444444442,28.149,8.36
2/9/2018,45.0,42.46,2,0,3590670.0,27.648000000000003,8.211,-1.24,-0.05082536924413546,27.648000000000003,8.211
2/8/2018,46.04,43.7,2,0,5320436.0,28.455,8.451,-1.99,0.06927217411654578,28.455,8.451
2/7/2018,42.73,45.69,2,0,4760397.0,29.750999999999998,8.835,3.79,0.07408356831581647,29.750999999999998,8.835
2/6/2018,39.01,41.9,2,0,2636989.0,27.283,8.103,1.73,0.00500375281461103,27.283,8.103
2/5/2018,39.97,40.17,2,0,2848181.0,26.156999999999996,7.768,-0.29,-0.0027113630761646398,26.156999999999996,7.768
2/2/2018,40.57,40.46,2,0,2846383.0,26.346,7.824,0.54,-0.010656753407682767,26.346,7.824
2/1/2018,40.35,39.92,2,0,2521689.0,25.994,7.72,-0.7,-0.039716312056737584,25.994,7.72
1/31/2018,42.3,40.62,1,0,2245854.0,26.45,7.855,-0.9,0.006545454545454622,26.45,7.855
1/30/2018,41.25,41.52,1,0,2807173.0,27.035999999999998,8.029,-0.84,0.002603550295857975,27.035999999999998,8.029
1/29/2018,42.25,42.36,1,0,1795846.0,27.583000000000002,8.191,-0.55,-0.03268710550045092,27.583000000000002,8.191
1/26/2018,44.36,42.91,1,24,3280543.0,27.941,8.298,-1.19,0.029171528588098017,27.941,8.298
1/25/2018,42.85,44.1,1,24,3933358.0,28.715999999999998,8.527999999999999,1.85,-0.027394106813996264,28.715999999999998,8.527999999999999
1/24/2018,43.44,42.25,1,24,3546287.0,27.511,8.17,-0.37,-0.06617002629272575,27.511,8.17
1/23/2018,45.64,42.62,1,24,8382081.0,27.752,8.242,-1.0,0.08778054862842882,27.752,8.242
1/22/2018,40.1,43.62,1,24,5429555.0,28.403000000000002,8.435,3.4,-0.009603545924649116,28.403000000000002,8.435
1/19/2018,40.61,40.22,1,0,1967863.0,26.189,7.778,-0.54,-0.010679611650485553,26.189,7.778
1/18/2018,41.2,40.76,1,0,2728936.0,26.541,7.882000000000001,-0.78,0.052444894856853316,26.541,7.882000000000001
1/17/2018,39.47,41.54,1,0,6603145.0,27.049,8.033,2.35,-0.09721262381939644,27.049,8.033
1/16/2018,43.41,39.19,1,0,7956518.0,25.519000000000002,7.577999999999999,-2.095,-0.025168539325842638,25.519000000000002,7.577999999999999
1/12/2018,44.5,43.38,1,27,3724498.0,28.247,8.389,-0.49,-0.025111111111111167,28.247,8.389
1/11/2018,45.0,43.87,1,27,3332324.0,28.566,8.482999999999999,-0.84,0.034953703703703654,28.566,8.482999999999999
1/10/2018,43.2,44.71,1,27,5157043.0,29.113000000000003,8.646,-0.02,-0.04320855614973269,29.113000000000003,8.646
1/9/2018,46.75,44.73,1,27,7244491.0,29.125999999999998,8.65,-2.74,0.051617190961453216,29.125999999999998,8.65
1/8/2018,45.14,47.47,1,27,12031446.0,30.91,9.18,1.19,,,
